Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions,,Source:
"????, Bangladesh",9/12/2018,35,27,29.6,,43.3,16.17,,,13.9,193.88,28.9,2.6,89.1,78.32,"Rain, Overcast",,
"????, Bangladesh",9/13/2018,30,24,27.7,,38.1,36.6,,,17.2,145.83,,2.3,91.2,87.13,"Rain, Overcast",,
"????, Bangladesh",9/14/2018,33.4,27,29.1,,42.3,2.44,,,19.2,153.33,,2.6,89.3,80.86,"Rain, Overcast",,
"????, Bangladesh",9/15/2018,35,26.6,30.2,,45.3,0,,,11.4,113.38,,2.5,76.2,74.41,Overcast,,
"????, Bangladesh",9/16/2018,35,28,30.7,,41.2,0,,,9.2,311.46,,2.5,67.1,67.92,Partially cloudy,,
"????, Bangladesh",9/17/2018,36,27.9,31.4,,41.8,0,,,9.2,304.79,,2.7,34,67.68,Partially cloudy,,
"????, Bangladesh",9/18/2018,37,28,31.4,,45.8,0,,,11.4,311.67,,2.6,40.3,68.15,Partially cloudy,,
"????, Bangladesh",9/19/2018,36.4,28.9,32.1,,46.3,18,,,10.3,157.88,,2.6,58.8,69.18,"Rain, Partially cloudy",,
"????, Bangladesh",9/20/2018,33.1,25,29,,40.7,62.14,,,13.9,119.21,,2.5,91.3,79.13,"Rain, Overcast",,
"????, Bangladesh",9/21/2018,32,25.5,28.2,,36.9,10.63,,,21.9,135.38,,2.6,62.1,75.75,"Rain, Partially cloudy",,
"????, Bangladesh",9/22/2018,33,26,28.8,,40.6,0,,,9.2,157.92,,2.5,71.4,76.85,Partially cloudy,,
"????, Bangladesh",9/23/2018,34,27,30.2,,40.6,2.8,,,8.1,164.59,,2.6,50.4,72.97,"Rain, Partially cloudy",,
"????, Bangladesh",9/24/2018,34,26.9,30.5,,42.1,0,,,9.2,200.33,,2.5,63.9,71.32,Partially cloudy,,
"????, Bangladesh",9/25/2018,34,28,30.2,,43,0,,,11.4,215.96,,2.6,82.8,77.11,Overcast,,
"????, Bangladesh",9/26/2018,33.4,28,30.2,,40.8,1.44,,,11.4,198.83,,2.6,85.8,73.92,"Rain, Overcast",,
"????, Bangladesh",9/27/2018,34,26.8,28.6,,45.3,7.19,,,10.3,168.33,,2.4,89.4,83.25,"Rain, Overcast",,
"????, Bangladesh",9/28/2018,35.1,26.9,30.5,,44.9,18,,,5.8,131.29,,2.3,64.4,74.14,"Rain, Partially cloudy",,
"????, Bangladesh",9/29/2018,35,28,30.8,,43.8,1,,,9.2,126.42,,2.3,62.4,74.7,"Rain, Partially cloudy",,
"????, Bangladesh",9/30/2018,36,28.4,31.6,,42.4,0,,,8.1,197,,2.4,32.3,68.41,Partially cloudy,,
"????, Bangladesh",10/1/2018,36,27.9,31.2,,42,0,,,9.2,230.92,,2.6,15.6,63.81,Clear,,
"????, Bangladesh",10/2/2018,36,24.9,30.8,,40.8,0,,,6.9,141.42,,2.5,17.2,61.47,Clear,,
"????, Bangladesh",10/3/2018,36,27.2,31.2,,41.9,0,,,11.4,145.79,,2.5,48.2,64.93,Partially cloudy,,
"????, Bangladesh",10/4/2018,33,26.9,29.2,,40.6,0,,,11.4,101.63,,2.5,47,72.74,Partially cloudy,,
"????, Bangladesh",10/5/2018,35,26.9,29.6,,42.1,0,,,6.9,72.17,,2.2,77.9,72.61,Overcast,,
"????, Bangladesh",10/6/2018,33,26,29.3,,40.6,0,,,5.8,94.21,,2.5,60.4,69.95,Partially cloudy,,
"????, Bangladesh",10/7/2018,35,25.1,29.6,,40.6,0,,,6.9,139.54,,2.6,53.2,69.3,Partially cloudy,,
"????, Bangladesh",10/8/2018,35,25.6,29.8,,38.1,0,,,8.1,119.75,,2.4,47,64.22,Partially cloudy,,
"????, Bangladesh",10/9/2018,33,26,28.9,,38.1,0,,,9.2,132.08,,2.3,60.6,73.17,Partially cloudy,,
"????, Bangladesh",10/10/2018,28.1,24.9,26.2,,32.1,5.76,,,10.3,101.96,,2.5,91.6,82.66,"Rain, Overcast",,
"????, Bangladesh",10/11/2018,27,24.6,25.4,,29.6,24.05,,,15,107.42,,2.5,92.2,85.3,"Rain, Overcast",,
"????, Bangladesh",10/12/2018,26.1,24,25.1,,,36.22,,,9.2,88.21,,2.4,94.4,87.91,"Rain, Overcast",,
"????, Bangladesh",10/13/2018,27,23.8,24.9,,29.6,36.2,,,13.9,120.46,,2.3,96.2,88.92,"Rain, Overcast",,
"????, Bangladesh",10/14/2018,30,22.8,25.7,,34.2,11.1,,,9.2,236,,2.5,74.4,80.01,"Rain, Partially cloudy",,
"????, Bangladesh",10/15/2018,32,23.1,27.3,,39.2,0,,,6.9,159.67,,2.3,30.3,75.57,Partially cloudy,,
"????, Bangladesh",10/16/2018,32.2,23.1,27.5,,34.9,0,,,6.9,97.38,,2.3,46,70.62,Partially cloudy,,
"????, Bangladesh",10/17/2018,32,22.9,27.3,,33,0,,,6.9,134.96,,2.5,28,63.55,Partially cloudy,,
"????, Bangladesh",10/18/2018,33,23.7,27.6,,35.5,0,,,8.1,112.5,,2,41.8,68.46,Partially cloudy,,
"????, Bangladesh",10/19/2018,33.2,23.7,28,,36.5,50,,,5.8,145.71,,2,33.5,70.42,"Rain, Partially cloudy",,
"????, Bangladesh",10/20/2018,33,24,28.2,,38.1,0,,,6.9,99.58,,1.8,18.7,72.53,Clear,,
"????, Bangladesh",10/21/2018,32.4,23.1,27.9,,35.5,0,,,8.1,180.83,,2.3,10.5,70.53,Clear,,
"????, Bangladesh",10/22/2018,33,23.6,28.2,,37.7,0,,,9.2,212.67,,2.4,16.5,69.94,Clear,,
"????, Bangladesh",10/23/2018,32,23.9,27.9,,35.5,0,,,11.4,188.33,,2.4,17.7,69.25,Clear,,
"????, Bangladesh",10/24/2018,32,22.9,27.8,,35.5,0,,,10.3,166.33,,2.5,8.3,66.9,Clear,,
"????, Bangladesh",10/25/2018,32,24,27.3,,34.9,0,,,9.2,277.83,,2.3,7.1,66.71,Clear,,
"????, Bangladesh",10/26/2018,31.4,21.5,26.4,,33,51,,,4.7,235.96,,2.5,11.8,64.79,Rain,,
"????, Bangladesh",10/27/2018,33,22.9,27.5,,37,0,,,8.1,165.08,,2.4,28.9,68.07,Partially cloudy,,
"????, Bangladesh",10/28/2018,26,22.4,24.4,,,1.4,,,13.9,121.92,,2.5,88.2,80.13,"Rain, Overcast",,
"????, Bangladesh",10/29/2018,26,21.6,24,,,5.38,,,8.1,101.92,,2.5,90.9,81.41,"Rain, Overcast",,
"????, Bangladesh",10/30/2018,30,22.4,25.9,,34.2,1,,,11.4,101.58,,2.5,85.7,77.15,"Rain, Overcast",,
"????, Bangladesh",10/31/2018,32,23.6,27.3,,34.9,1.5,,,9.2,98.79,,2.5,55.7,71.09,"Rain, Partially cloudy",,
"????, Bangladesh",11/1/2018,33,23,27.8,,36.1,0,,,9.2,58.26,,2.5,21.7,67.13,Clear,,
"????, Bangladesh",11/2/2018,32,24,27.8,,34.9,0,,,6.9,68.75,,2.5,57.1,70.68,Partially cloudy,,
"????, Bangladesh",11/3/2018,33,24,27.8,,36.1,0,,,6.9,152.08,,2.5,47.3,72.65,Partially cloudy,,
"????, Bangladesh",11/4/2018,32,24,27.5,,35.8,0,,,9.2,177.92,,2.1,39.1,70.82,Partially cloudy,,
"????, Bangladesh",11/5/2018,32,22,26.7,,34.9,0,,,11.4,205.83,,2.4,47.2,74.5,Partially cloudy,,
"????, Bangladesh",11/6/2018,31,23,26.3,,35.5,0,,,8.1,186.96,,2.4,64.3,75.81,Partially cloudy,,
"????, Bangladesh",11/7/2018,29.2,22,24.9,,31.4,0,,,8.1,61.92,,1.7,51.9,78.53,Partially cloudy,,
"????, Bangladesh",11/8/2018,30,22,25.4,,30.8,0,,,10.3,198.54,,2.4,17,67.09,Clear,,
"????, Bangladesh",11/9/2018,30,19.8,24,,31.9,0,,,5.8,155.63,,2.3,3.8,69.37,Clear,,
"????, Bangladesh",11/10/2018,28.1,19.2,23.8,,28.3,0,,,4.7,92.33,,2.1,37.6,68.15,Partially cloudy,,
"????, Bangladesh",11/11/2018,30,19.5,24.2,,31.3,0,,,9.2,87.75,,2.2,12.5,68.99,Clear,,
"????, Bangladesh",11/12/2018,30,19.4,24.6,,32.6,0,,,6.9,196.04,,2.1,32.9,69.54,Partially cloudy,,
"????, Bangladesh",11/13/2018,30,19.9,24.6,,30.3,0,,,5.8,175.79,,2.3,23,68.74,Clear,,
"????, Bangladesh",11/14/2018,29.1,19.6,24.4,,30.7,0,,,5.8,126.21,,1.9,13.1,72.61,Clear,,
"????, Bangladesh",11/15/2018,30.1,20.1,24.7,,30.8,0,,,5.8,109.29,,1.7,13.2,72.68,Clear,,
"????, Bangladesh",11/16/2018,32,22.1,25.7,,34.2,0,,,6.9,194.79,,1.9,4.6,67.64,Clear,,
"????, Bangladesh",11/17/2018,30,22,25.6,,30.8,0,,,9.2,215.08,,2.2,36.3,67.08,Partially cloudy,,
"????, Bangladesh",11/18/2018,29.4,20.4,24,,28.9,0,,,6.9,94.5,,2.4,0.1,62.1,Clear,,
"????, Bangladesh",11/19/2018,29.1,18.9,23.4,,30.3,0,,,5.8,143.17,,2.2,7.7,67.85,Clear,,
"????, Bangladesh",11/20/2018,28,17.8,23.4,,28.3,0,,,6.9,121.74,,2.1,6.3,66.37,Clear,,
"????, Bangladesh",11/21/2018,29,19.4,23.9,,29.5,0,,,8.1,106.08,,2.2,6.6,68.73,Clear,,
"????, Bangladesh",11/22/2018,29,18,23.5,,29.8,0,,,9.2,208.71,,2.1,3.6,70.21,Clear,,
"????, Bangladesh",11/23/2018,29,19,23.4,,29.1,0,,,6.9,167.63,,2.1,7.5,69.71,Clear,,
"????, Bangladesh",11/24/2018,29,18.2,23.2,,29.5,0,,,6.9,43.25,,2.3,9.2,71.25,Clear,,
"????, Bangladesh",11/25/2018,28.1,18.8,23.4,,27.9,0,,,8.1,64.58,,2.3,1,67.3,Clear,,
"????, Bangladesh",11/26/2018,30,17.7,23.7,,30.4,0,,,11.4,88.38,,2.3,13.4,65.2,Clear,,
"????, Bangladesh",11/27/2018,31,20,24.8,,31,0,,,9.2,67.83,,2.3,21.7,63.95,Clear,,
"????, Bangladesh",11/28/2018,31,19.1,24.8,,30.3,0,,,7.4,91.96,,2.4,4.2,58.64,Clear,,
"????, Bangladesh",11/29/2018,30,18,23.7,,30,0,,,8.5,87.17,,2.4,6.5,62.3,Clear,,
"????, Bangladesh",11/30/2018,28,18.2,23.2,,27.8,0,,,9.2,183.42,,2.3,13.4,63.96,Clear,,
"????, Bangladesh",12/1/2018,29,19.9,23.2,,29.2,0,,,6.9,87.46,,2.2,48,64.19,Partially cloudy,,
"????, Bangladesh",12/2/2018,29,17.8,22.5,,28.2,0,,,11.4,180.29,,2.1,26.3,66.8,Partially cloudy,,
"????, Bangladesh",12/3/2018,29,17.4,22.5,,28.8,0,,,9.2,160.29,,2.3,17.9,64.56,Clear,,
"????, Bangladesh",12/4/2018,28,16.9,22.3,,28.3,0,,,8.1,276.79,,2.1,11.5,67.58,Clear,,
"????, Bangladesh",12/5/2018,28,17,22.2,,28.3,0,,,8.1,294,,2.3,23,64.63,Clear,,
"????, Bangladesh",12/6/2018,28,18.8,22.3,,28.9,0,,,6.9,254.42,,2,35.1,68.87,Partially cloudy,,
"????, Bangladesh",12/7/2018,27,17,21.6,,27,0,,,9.2,240.08,,2,8.7,68.43,Clear,,
"????, Bangladesh",12/8/2018,27,18,21.5,,27.5,0,,,10.3,278.25,,2.1,20.4,66.18,Clear,,
"????, Bangladesh",12/9/2018,28,16.7,21.8,,27.9,0,,,8.1,219.58,,2.1,10.5,69.87,Clear,,
"????, Bangladesh",12/10/2018,28,16.2,21.3,,27.8,0,,,8.1,88.29,,2.1,0,69.16,Clear,,
"????, Bangladesh",12/11/2018,28,15.8,21.4,,28,0,,,5.8,216.71,,2.1,12,65.62,Clear,,
"????, Bangladesh",12/12/2018,29,16.4,21.7,,28.4,0,,,8.1,181.08,,2,7.4,66.11,Clear,,
"????, Bangladesh",12/13/2018,28,17,22.2,,28,0,,,8.1,200,,1.7,5.8,69.28,Clear,,
"????, Bangladesh",12/14/2018,27,19,22.3,,27.5,0,,,9.2,285.42,,2.1,14.5,70.18,Clear,,
"????, Bangladesh",12/15/2018,27,17,21.8,,27,0,,,9.2,251.67,,2.2,35.4,66.07,Partially cloudy,,
"????, Bangladesh",12/16/2018,28,20,22.6,,28.9,0,,,10.3,278.7,,2.3,82.3,66.7,Overcast,,
"????, Bangladesh",12/17/2018,24,20,20.8,,,0,,,11.4,202.96,,1.5,93.4,83.55,Overcast,,
"????, Bangladesh",12/18/2018,20.1,17,18.8,,,0,,,11.4,223.33,,2.2,95.1,87.32,Overcast,,
"????, Bangladesh",12/19/2018,20,16,17.8,,,0,,,9.2,163.75,,2.4,77.6,83.39,Overcast,,
"????, Bangladesh",12/20/2018,23,15,17.5,,,0,,,8.1,295.42,,1.4,52.1,85.17,Partially cloudy,,
"????, Bangladesh",12/21/2018,25,14,18.8,,,0,,,9.2,146.25,,1.6,31.9,78.6,Partially cloudy,,
"????, Bangladesh",12/22/2018,25,16,19.8,,,0,,,10.3,254.17,,1.7,32.7,72.44,Partially cloudy,,
"????, Bangladesh",12/23/2018,26,15,20,,,0,,,6.9,205.42,,1.8,16.2,72.52,Clear,,
"????, Bangladesh",12/24/2018,26,15,20,,,0,,,9.2,209.17,,1.6,22.9,73.79,Clear,,
"????, Bangladesh",12/25/2018,26,16,19.9,,,0,,,8.1,255.42,,1.9,6.3,68.98,Clear,,
"????, Bangladesh",12/26/2018,25,14,19,,,0,,,6.9,279.79,,1.7,0,68.63,Clear,,
"????, Bangladesh",12/27/2018,24,14,18.3,,,0,,,11.4,282.08,,1.7,2.3,65.82,Clear,,
"????, Bangladesh",12/28/2018,24,14,17.9,,,0,,,9.2,272.08,,1.9,0,62.98,Clear,,
"????, Bangladesh",12/29/2018,24,11,17,,,0,,,8.1,295.42,,2.3,0,64.77,Clear,,
"????, Bangladesh",12/30/2018,24.1,11,18.1,,,0,,,11.4,163.48,,2.3,0,61.94,Clear,,
"????, Bangladesh",12/31/2018,27,13,19.6,,27.5,0,,,8.1,175.42,,2,0,63.85,Clear,,
"????, Bangladesh",1/1/2019,27,15,20.6,,26.8,0,,,5.8,181.63,,2.1,1.1,62.01,Clear,,
"????, Bangladesh",1/2/2019,27,14.5,20.6,,26.8,0,,,6.9,194.29,,2.2,0,62.95,Clear,,
"????, Bangladesh",1/3/2019,26,13.8,19.4,,,0,,,9.2,206.88,,2.1,0,64.82,Clear,,
"????, Bangladesh",1/4/2019,24.9,13.1,18.3,,,0,,,9.2,287.3,,1.9,0,62.75,Clear,,
"????, Bangladesh",1/5/2019,26.1,12.9,18.5,,,0,,,6.9,233.92,,1.9,0,66.37,Clear,,
"????, Bangladesh",1/6/2019,27,13.9,19.9,,26.8,0,,,6.4,135.33,,1.9,1.7,63.51,Clear,,
"????, Bangladesh",1/7/2019,28,13.3,20.9,,27.5,0,,,5.8,133.29,,2,2.3,63.47,Clear,,
"????, Bangladesh",1/8/2019,27,13.9,20,,27,0,,,11.4,288.26,,2,4.2,66.77,Clear,,
"????, Bangladesh",1/9/2019,25.9,14,19.6,,,0,,,8.1,211.71,,2.4,0,62.59,Clear,,
"????, Bangladesh",1/10/2019,26,14,19.2,,,0,,,6.9,275.92,,2.1,0,63.31,Clear,,
"????, Bangladesh",1/11/2019,26,13,19.2,,,0,,,8.1,237.5,,1.8,0,63.09,Clear,,
"????, Bangladesh",1/12/2019,27,14,19.7,,27,0,,,5.8,127.83,,2,2.3,65.27,Clear,,
"????, Bangladesh",1/13/2019,27,14.7,20.4,,27.3,0,,,8.1,263.04,,1.9,5.8,68.7,Clear,,
"????, Bangladesh",1/14/2019,26.4,14.8,20.3,,,0,,,9.2,206.88,,2.2,1,62.23,Clear,,
"????, Bangladesh",1/15/2019,26,15,19.8,,,0,,,11.4,305.83,,2.1,0,63.06,Clear,,
"????, Bangladesh",1/16/2019,26,14,19.3,,,0,,,11.4,278.79,,2.2,0,61.31,Clear,,
"????, Bangladesh",1/17/2019,27,15,20,,26.8,0,,,9.2,145.83,,2,0,61.37,Clear,,
"????, Bangladesh",1/18/2019,27,15,20.1,,27,0,,,9.2,172.92,,1.8,2.1,67.77,Clear,,
"????, Bangladesh",1/19/2019,25,15,19.6,,,0,,,6.9,203.91,,1.3,17.1,72.38,Clear,,
"????, Bangladesh",1/20/2019,26,16,20.6,,,0,,,9.2,241.74,,1.5,0,67.75,Clear,,
"????, Bangladesh",1/21/2019,26,16,20.4,,,0,,,6.9,189.09,,1.9,0,64.33,Clear,,
"????, Bangladesh",1/22/2019,26,15,21,,,0,,,5.8,29.17,,2,2.4,60.28,Clear,,
"????, Bangladesh",1/23/2019,28,16,21.5,,27.3,0,,,5.8,25.83,,1.9,2.3,62.9,Clear,,
"????, Bangladesh",1/24/2019,28,16.1,21.8,,27.3,0,,,10.3,67.36,,2.1,0,60.58,Clear,,
"????, Bangladesh",1/25/2019,28,19,22.7,,27.5,0,,,9.2,281.67,,2.3,0,52.99,Clear,,
"????, Bangladesh",1/26/2019,28.1,18,22.3,,27.3,0,,,6.9,142.92,,2.2,15.1,59.29,Clear,,
"????, Bangladesh",1/27/2019,28,20,23.3,,27.5,0,,,9.2,204.17,,2.4,42.7,56.47,Partially cloudy,,
"????, Bangladesh",1/28/2019,26,20,22.6,,,0,,,11.4,289.58,,2.5,54,58.83,Partially cloudy,,
"????, Bangladesh",1/29/2019,24,18,20.9,,,0,,,11.4,306.67,,2.5,45.7,59.31,Partially cloudy,,
"????, Bangladesh",1/30/2019,25,14,19.3,,,0,,,11.4,211.25,,2.5,0,57.43,Clear,,
"????, Bangladesh",1/31/2019,25,14,19.2,,,0,,,5.8,89.17,,2,0,65.63,Clear,,
"????, Bangladesh",2/1/2019,28,16,21,,27.1,0,,,9.2,65.42,,2,8.7,60.89,Clear,,
"????, Bangladesh",2/2/2019,28,16,21.7,,27.2,0,,,9.2,153.33,,1.9,7.4,60.6,Clear,,
"????, Bangladesh",2/3/2019,28,16,22.3,,27.8,0,,,9.2,207.5,,2.1,0,57.12,Clear,,
"????, Bangladesh",2/4/2019,28.1,16,22.1,,28,0,,,9.2,250.42,,2,0,58.58,Clear,,
"????, Bangladesh",2/5/2019,27,17,21.3,,26.8,0,,,9.2,226.67,,2.3,16.1,55.87,Clear,,
"????, Bangladesh",2/6/2019,27,16,21.1,,26.3,0,,,9.2,123.33,,2.2,0,57.38,Clear,,
"????, Bangladesh",2/7/2019,27,17,21.8,,26.8,0,,,5.8,108.7,,1.9,2.3,61.66,Clear,,
"????, Bangladesh",2/8/2019,29,17,22.9,,27.9,0,,,11.4,110.43,,2,28.1,58.64,Partially cloudy,,
"????, Bangladesh",2/9/2019,26,18,22,,,0,,,11.4,255.42,,2.5,65.4,64.61,Partially cloudy,,
"????, Bangladesh",2/10/2019,28,18,21.2,,26.9,0,,,11.4,295.22,,2.5,19.2,61.01,Clear,,
"????, Bangladesh",2/11/2019,28,15,21,,27.3,0,,,11.4,240.42,,2.2,4.2,60.73,Clear,,
"????, Bangladesh",2/12/2019,28,12,21.3,,27.8,0,,,9.2,301.25,,2.3,2.4,64.74,Clear,,
"????, Bangladesh",2/13/2019,29,16,22.6,,28.2,0,,,11.4,292.5,,2.2,0,60.63,Clear,,
"????, Bangladesh",2/14/2019,30,17,23,,30.4,0,,,9.2,237.5,,2.1,0,62.35,Clear,,
"????, Bangladesh",2/15/2019,30,18,23.8,,30,0,,,10.3,186.96,,2,3.6,62.38,Clear,,
"????, Bangladesh",2/16/2019,26,20,22.8,,,0,,,11.4,268.33,,2.3,37.9,58.01,Partially cloudy,,
"????, Bangladesh",2/17/2019,26,18,20.5,,,0,,,8.1,205.79,,2.3,37.9,73.88,Partially cloudy,,
"????, Bangladesh",2/18/2019,27,16,21,,27.1,0,,,6.9,137.5,,1.8,2.1,65.58,Clear,,
"????, Bangladesh",2/19/2019,29,17,23.3,,28.4,0,,,10.3,135.83,,2.1,0,56.23,Clear,,
"????, Bangladesh",2/20/2019,30,20,24.1,,31.9,0,,,11.4,218.33,,1.9,29.5,69.82,Partially cloudy,,
"????, Bangladesh",2/21/2019,31,18,23.9,,29.7,0,,,8.1,142.5,,2,2.3,60.25,Clear,,
"????, Bangladesh",2/22/2019,30,18,24,,31.9,0,,,9.2,127.08,,1.8,13.7,68.45,Clear,,
"????, Bangladesh",2/23/2019,32,22,26.1,,32.4,0,,,11.4,137.92,,2,19.1,65.98,Clear,,
"????, Bangladesh",2/24/2019,30,21,25.3,,29.2,0,,,9.2,289.17,,2.1,10.9,57.74,Clear,,
"????, Bangladesh",2/25/2019,25,19,22,,,0,,,15,126.67,,2.3,66.3,63.59,Partially cloudy,,
"????, Bangladesh",2/26/2019,26,18,20.8,,,0,,,11.4,182.92,,2.3,83.3,79.22,Overcast,,
"????, Bangladesh",2/27/2019,26,18,20.3,,,0,,,20.8,97.08,,2.1,85.8,82.46,Overcast,,
"????, Bangladesh",2/28/2019,24,19,20.7,,,0,,,11.4,145,,2.4,84,83.07,Overcast,,
"????, Bangladesh",3/1/2019,27,18,21.8,,27,0,,,8.1,235.83,,2.2,8.2,63.32,Clear,,
"????, Bangladesh",3/2/2019,27,16,21.5,,26.4,0,,,11.4,212.08,,2.4,0,51.35,Clear,,
"????, Bangladesh",3/3/2019,28,17,22.3,,27.5,0,,,11.4,277.08,,2.5,8.7,54.58,Clear,,
"????, Bangladesh",3/4/2019,26,18,22,,,0,,,6.9,152.08,,1.7,63.8,70.67,Partially cloudy,,
"????, Bangladesh",3/5/2019,24,19,21.8,,,0,,,11.4,126.25,,1.8,78,79.16,Overcast,,
"????, Bangladesh",3/6/2019,28,21,23.7,,28.9,0,,,8.1,131.67,,2,63.8,72.78,Partially cloudy,,
"????, Bangladesh",3/7/2019,30,21,24.6,,28.6,0,,,6.9,123.91,,1.8,51.9,62.22,Partially cloudy,,
"????, Bangladesh",3/8/2019,30,19,24.5,,29,0,,,16.1,225.83,,2.5,19.1,54.91,Clear,,
"????, Bangladesh",3/9/2019,30,17,23.5,,29.2,0,,,34.4,153.75,,2.3,0,59.98,Clear,,
"????, Bangladesh",3/10/2019,31,19,25,,30.6,0,,,10.3,155.45,,2.2,16,62.36,Clear,,
"????, Bangladesh",3/11/2019,31,22,26.1,,36.5,0,,,6.9,101.25,,2,53.7,77.38,Partially cloudy,,
"????, Bangladesh",3/12/2019,33,23,27.5,,34.6,0,,,10.3,197.08,,2,49.6,66.69,Partially cloudy,,
"????, Bangladesh",3/13/2019,33,24,27.9,,39.3,0,,,8.1,203.75,,2.2,44.3,69.41,Partially cloudy,,
"????, Bangladesh",3/14/2019,33,25,28,,38.1,0,,,9.2,210,,1.9,36.1,69.99,Partially cloudy,,
"????, Bangladesh",3/15/2019,32,23,28.2,,33,0,,,11.4,227.08,,2.3,49.8,56.5,Partially cloudy,,
"????, Bangladesh",3/16/2019,34,25,29.1,,35.7,0,,,9.2,244.58,,2.5,34.3,51.61,Partially cloudy,,
"????, Bangladesh",3/17/2019,34,23,28.3,,34.1,0,,,6.9,159.17,,2.4,23.4,56.69,Clear,,
"????, Bangladesh",3/18/2019,29,22,25.9,,32,0,,,13.9,203.33,,2.3,61.7,66.7,Partially cloudy,,
"????, Bangladesh",3/19/2019,32.1,23,25.5,,33,0,,,9.2,196.25,,2.4,51.3,68.52,Partially cloudy,,
"????, Bangladesh",3/20/2019,33,23,26.6,,33.5,0,,,9.2,202.61,,2.2,26,64.69,Partially cloudy,,
"????, Bangladesh",3/21/2019,33,24,28.1,,35.8,0,,,11.4,221.74,,2.5,19.6,62.09,Clear,,
"????, Bangladesh",3/22/2019,33,24,28.4,,35.8,0,,,13.9,192.5,,2.4,41.8,64.96,Partially cloudy,,
"????, Bangladesh",3/23/2019,33,24,28.3,,34.2,0,,,11.4,214.58,,2.4,16.7,55.2,Clear,,
"????, Bangladesh",3/24/2019,34,22,27.8,,34,0,,,9.2,151.25,,2.3,0,57.87,Clear,,
"????, Bangladesh",3/25/2019,35,22,28.2,,34.6,0,,,9.2,144.17,,2.4,0,54.75,Clear,,
"????, Bangladesh",3/26/2019,35,22,28,,37.7,0,,,21.9,188.75,,2.3,19.8,59.61,Clear,,
"????, Bangladesh",3/27/2019,29,22,24.9,,31.4,0,,,13.9,177.92,,2.4,57.8,66.56,Partially cloudy,,
"????, Bangladesh",3/28/2019,33,21,26.9,,35.3,0,,,10.3,131.25,,2.5,16.7,60.08,Clear,,
"????, Bangladesh",3/29/2019,34,23,28.3,,38.3,0,,,9.2,176.25,,2.3,11.8,62.82,Clear,,
"????, Bangladesh",3/30/2019,33,24,29.1,,36.8,0,,,11.4,179.58,,2.5,56.1,61.37,Partially cloudy,,
"????, Bangladesh",3/31/2019,33,23,27.8,,37,0,,,24.2,193.54,,2.3,71,71.3,Partially cloudy,,
"????, Bangladesh",4/1/2019,30,19,24.9,,31.3,0,,,18.3,130.42,,2.4,61.8,71.28,Partially cloudy,,
"????, Bangladesh",4/2/2019,32,20,25.5,,40.7,0,,,17.2,162.08,,2.3,74.5,80.55,Partially cloudy,,
"????, Bangladesh",4/3/2019,32,20,24.9,,39.2,0,,,11.4,96.67,,2.5,48.8,73.3,Partially cloudy,,
"????, Bangladesh",4/4/2019,33,23,27.8,,37,0,,,11.4,157.83,,2.2,52.6,70.15,Partially cloudy,,
"????, Bangladesh",4/5/2019,29,26,27.5,,34.5,0,,,11.4,137.5,,2.3,63.8,78.15,Partially cloudy,,
"????, Bangladesh",4/6/2019,32,23,27.5,,32.7,0,,,34.4,153.33,,2.1,69.8,71.75,Partially cloudy,,
"????, Bangladesh",4/7/2019,29,22,25.4,,29.5,0,,,11.4,102.5,,2.3,65.3,68.49,Partially cloudy,,
"????, Bangladesh",4/8/2019,31,21,25.4,,34.6,0,,,34.4,137.5,,2.1,61.8,76.95,Partially cloudy,,
"????, Bangladesh",4/9/2019,32,19,24.2,,36.8,0,,,18.3,127.5,,2.2,72.1,79.38,Partially cloudy,,
"????, Bangladesh",4/10/2019,28,20,23.7,,29.7,0,,,9.2,99.17,,2.5,60.7,77.43,Partially cloudy,,
"????, Bangladesh",4/11/2019,32,24,27.3,,36.8,0,,,18.3,112.5,,2.1,65.3,77.56,Partially cloudy,,
"????, Bangladesh",4/12/2019,33,24,27.4,,42.1,0,,,11.4,140.42,,2.5,66.9,75.46,Partially cloudy,,
"????, Bangladesh",4/13/2019,34,23,27,,45.3,0,,,18.3,127.08,,2.1,61.7,79.31,Partially cloudy,,
"????, Bangladesh",4/14/2019,34,22,28,,36.8,0,,,6.9,160.42,,2.4,38.6,66.51,Partially cloudy,,
"????, Bangladesh",4/15/2019,34,27,29.7,,37.9,0,,,11.4,168.33,,2.4,44.3,70.69,Partially cloudy,,
"????, Bangladesh",4/16/2019,34,27,30.2,,42.3,0,,,13.9,158.33,,2.5,57.6,71.12,Partially cloudy,,
"????, Bangladesh",4/17/2019,35,24,29.8,,43.3,0,,,21.9,228.75,,2.4,43,68.78,Partially cloudy,,
"????, Bangladesh",4/18/2019,33,25,29,,37,0,,,11.4,237.08,,2.3,16.9,63.08,Clear,,
"????, Bangladesh",4/19/2019,35,25,29.7,,35.7,0,,,9.2,165.42,,2.3,27,58.36,Partially cloudy,,
"????, Bangladesh",4/20/2019,35,25,30.2,,41.9,0,,,10.3,201.67,,2.3,16.9,60.3,Clear,,
"????, Bangladesh",4/21/2019,35,24,29,,37.7,0,,,25.3,168.75,,2.4,26.2,60.33,Partially cloudy,,
