time, mean_MYD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean,Station_mean_raw_PM2.5,Maximum Temperature,Minimum Temperature,Average Temperature,Heat Index,Rain Precipitation,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2019-03-14,0.534816287,113.9,33,25,28,38.1,0,9.2,210,,1.9,36.1,69.99,Partially cloudy
2019-03-15,0.42450914,135.9,32,23,28.2,33,0,11.4,227.08,,2.3,49.8,56.5,Partially cloudy
2019-03-16,0.422396764,87.2,34,25,29.1,35.7,0,9.2,244.58,,2.5,34.3,51.61,Partially cloudy
2019-03-17,0.644723542,118.4,34,23,28.3,34.1,0,6.9,159.17,,2.4,23.4,56.69,Clear
2019-03-18,0.488731836,80.3,29,22,25.9,32,0,13.9,203.33,,2.3,61.7,66.7,Partially cloudy
2019-03-19,0.800768308,92.7,32.1,23,25.5,33,0,9.2,196.25,,2.4,51.3,68.52,Partially cloudy
2019-03-20,0.436880791,95.3,33,23,26.6,33.5,0,9.2,202.61,,2.2,26,64.69,Partially cloudy
2019-03-21,0.489483462,81.2,33,24,28.1,35.8,0,11.4,221.74,,2.5,19.6,62.09,Clear
2019-03-22,1.00883312,153.3,33,24,28.4,35.8,0,13.9,192.5,,2.4,41.8,64.96,Partially cloudy
2019-03-23,0.459151532,94.2,33,24,28.3,34.2,0,11.4,214.58,,2.4,16.7,55.2,Clear
2019-03-24,0.275810989,147.3,34,22,27.8,34,0,9.2,151.25,,2.3,0,57.87,Clear
2019-03-25,0.404241949,146.2,35,22,28.2,34.6,0,9.2,144.17,,2.4,0,54.75,Clear
2019-03-26,0.692053991,194.5,35,22,28,37.7,0,21.9,188.75,,2.3,19.8,59.61,Clear
2019-03-27,0.749774323,107.7,29,22,24.9,31.4,0,13.9,177.92,,2.4,57.8,66.56,Partially cloudy
2019-03-28,0.524217095,94.2,33,21,26.9,35.3,0,10.3,131.25,,2.5,16.7,60.08,Clear
2019-03-29,1.01138867,168.1,34,23,28.3,38.3,0,9.2,176.25,,2.3,11.8,62.82,Clear
2019-03-30,1.31701947,83.3,33,24,29.1,36.8,0,11.4,179.58,,2.5,56.1,61.37,Partially cloudy
2019-03-31,1.4998059,50.7,33,23,27.8,37,0,24.2,193.54,,2.3,71,71.3,Partially cloudy
2019-04-01,0.401373179,47,30,19,24.9,31.3,0,18.3,130.42,,2.4,61.8,71.28,Partially cloudy
2019-04-02,0.54749174,63.9,32,20,25.5,40.7,0,17.2,162.08,,2.3,74.5,80.55,Partially cloudy
2019-04-03,0.865488775,50.6,32,20,24.9,39.2,0,11.4,96.67,,2.5,48.8,73.3,Partially cloudy
2019-04-04,1.00991825,133.7,33,23,27.8,37,0,11.4,157.83,,2.2,52.6,70.15,Partially cloudy
2019-04-05,1.37799478,77.1,29,26,27.5,34.5,0,11.4,137.5,,2.3,63.8,78.15,Partially cloudy
2019-04-06,0.431204702,48.7,32,23,27.5,32.7,0,34.4,153.33,,2.1,69.8,71.75,Partially cloudy
2019-04-07,0.332423975,67,29,22,25.4,29.5,0,11.4,102.5,,2.3,65.3,68.49,Partially cloudy
2019-04-08,0.614130937,77.5,31,21,25.4,34.6,0,34.4,137.5,,2.1,61.8,76.95,Partially cloudy
2019-04-09,0.192569567,36.5,32,19,24.2,36.8,0,18.3,127.5,,2.2,72.1,79.38,Partially cloudy
2019-04-10,0.454674908,46.1,28,20,23.7,29.7,0,9.2,99.17,,2.5,60.7,77.43,Partially cloudy
2019-04-11,0.302259915,108.7,32,24,27.3,36.8,0,18.3,112.5,,2.1,65.3,77.56,Partially cloudy
2019-04-12,0.840712478,69.9,33,24,27.4,42.1,0,11.4,140.42,,2.5,66.9,75.46,Partially cloudy
2019-04-13,0.691484954,88.3,34,23,27,45.3,0,18.3,127.08,,2.1,61.7,79.31,Partially cloudy
2019-04-14,0.389128201,89.4,34,22,28,36.8,0,6.9,160.42,,2.4,38.6,66.51,Partially cloudy
2019-04-15,0.712475953,46.7,34,27,29.7,37.9,0,11.4,168.33,,2.4,44.3,70.69,Partially cloudy
2019-04-16,0.736472622,51.3,34,27,30.2,42.3,0,13.9,158.33,,2.5,57.6,71.12,Partially cloudy
2019-04-17,0.75516907,58.5,35,24,29.8,43.3,0,21.9,228.75,,2.4,43,68.78,Partially cloudy
2019-04-18,0.496358553,80.2,33,25,29,37,0,11.4,237.08,,2.3,16.9,63.08,Clear
2019-04-19,0.38453182,124.4,35,25,29.7,35.7,0,9.2,165.42,,2.3,27,58.36,Partially cloudy
2019-04-20,0.372770177,83.4,35,25,30.2,41.9,0,10.3,201.67,,2.3,16.9,60.3,Clear
2019-04-21,0.670831729,74.2,35,24,29,37.7,0,25.3,168.75,,2.4,26.2,60.33,Partially cloudy
2019-04-22,0.524554439,55.9,34,24,28.6,35.1,0,9.2,110,,2.5,44.6,57.46,Partially cloudy
2019-04-23,0.490316619,70,35,25,29.5,39.5,0,9.2,79.58,,2.5,15,62.65,Clear
2019-04-24,0.801682492,135,36,27,30.8,38.1,0,5.8,97.08,,2.4,23.1,57.72,Clear
2019-04-25,0.483019933,89.2,37,27,32.3,46.3,0,9.2,216.67,,2.4,6.9,58.76,Clear
2019-04-26,1.34432712,51.3,36,27,31.4,42,0,11.4,215.42,,2.4,30,61.69,Partially cloudy
2019-04-27,0.81590633,64,34,27,30.7,43.5,0,18.3,149.17,,2.5,61.6,69.57,Partially cloudy
2019-04-28,0.513890618,55.9,36.1,29,31.6,48.1,0,16.1,184.17,,2.5,59.2,70.15,Partially cloudy
2019-04-29,0.385376808,55,36,28,31.8,43.2,0,19.7,185.83,,2.5,64,68.08,Partially cloudy
2019-04-30,0.350793956,28.4,36,29,31.8,44.9,0,16.1,180.42,,2.5,64.2,66.58,Partially cloudy
2019-05-01,0.465605411,118.8,36,28,31.7,39.8,0,17.2,188.33,,2.5,43.1,60.97,Partially cloudy
2019-05-02,0.21200001,128.7,35,29,31.5,40.6,0,13.9,180,,2.5,61,63.68,Partially cloudy
2019-05-03,0.972341252,132.1,32,25,28.3,42.4,0,18.3,117.92,,2.4,82,81.45,Overcast
2019-05-05,0.366122012,44.2,34,24,29.2,37.3,0,13.9,196.46,,2.5,39.2,68.15,Partially cloudy
2019-05-06,0.37451159,52.1,35,27,30.6,40.6,0,13.9,178.75,,2.5,42.7,67.12,Partially cloudy
2019-05-07,0.341564284,70.3,35,28,30.8,40.6,0,13.9,181.25,,2.5,46,67.77,Partially cloudy
2019-05-08,0.43815069,59.7,36,28,31,43.8,0,13.9,180.83,,2.5,57.8,68.68,Partially cloudy
2019-05-09,0.582208841,56.3,35,28,31.1,46.7,0,17.2,177.08,,2.5,57.3,72.1,Partially cloudy
2019-05-10,0.726437921,56.3,35,29,31.9,44.9,0,21.9,182.08,,2.5,52.8,72.79,Partially cloudy
2019-05-11,0.580627992,50.3,35,29,31.7,42,0,17.2,185.42,,2.5,60.2,68.85,Partially cloudy
2019-05-12,0.976279646,45.8,35,27,31.3,40.7,0,13.9,165.42,,2.5,48.5,66.95,Partially cloudy
2019-05-13,0.925625253,60.3,36,27,30.4,43.3,0,19.7,141.74,,2.5,72.7,70,Partially cloudy
2019-05-14,0.828427647,48.4,33,23,28.5,40.6,0,11.4,150.83,,2.4,62.4,74.53,Partially cloudy
2019-05-15,0.447926165,52.4,35,27,30.7,42,0,11.4,170.83,,2.5,50.1,68.69,Partially cloudy
2019-05-16,0.520802804,45,35,26,30.2,40.6,0,16.1,130.42,,2.5,49,68.14,Partially cloudy
2019-05-17,0.673507824,41.5,35,23,29.5,48.8,0,46.1,175,,2.4,64.6,76.86,Partially cloudy
2019-05-18,0.2791553,66,35,24,28.8,45.3,0,13.9,143.75,,2.5,59.8,74.81,Partially cloudy
2019-05-19,0.861895869,65,34,26,29,47.3,0,20.8,116.67,,2.5,59.9,76.52,Partially cloudy
2019-05-20,0.466920209,74.2,35,26,30,46.7,0,25.3,120.42,,2.5,58.9,73,Partially cloudy
2019-05-21,2.29286418,79.9,35,27,31,40.7,0,13.9,133.33,,2.5,43.5,62.67,Partially cloudy
2019-05-22,0.551982259,43.2,35,25,30.6,43.3,3,23,165.71,,2.6,47.1,70.23,"Rain, Partially cloudy"
2019-05-23,1.16692611,37.3,33,23,28.1,39.3,34.33,11.4,163.96,,2.4,70.2,75,"Rain, Partially cloudy"
2019-05-24,2.18605001,31.8,33,26,29.2,43.8,12.88,17.2,154.13,,2.5,77.4,78.82,"Rain, Overcast"
2019-05-26,0.34881785,44.9,34.9,26,30.4,43.2,3,10.3,171.54,,2.6,46,71.31,"Rain, Partially cloudy"
2019-05-27,0.209137014,40.1,36,28.6,31,50.2,9.6,16.1,154.75,,2.6,64.8,75.36,"Rain, Partially cloudy"
2019-05-28,0.370719679,61.5,35.9,25,31,44.6,6.5,13.9,159,,2.7,47,68.4,"Rain, Partially cloudy"
2019-05-29,0.308436615,54.7,35.7,27.9,31.6,45.4,0,13.9,167.5,,2.7,47.2,69.35,Partially cloudy
2019-05-30,0.595131706,38.7,35,28.7,31.9,43.3,0,12.8,177.5,,2.6,53,68.15,Partially cloudy
2019-05-31,0.631768398,37.3,35,26,30.2,40.8,2.7,17.2,157.58,,2.7,71.1,67.63,"Rain, Partially cloudy"
2019-06-01,1.03073419,38.2,32,23,28.4,39.2,103.37,11.2,116.33,,2.5,60.8,75.72,"Rain, Partially cloudy"
2019-06-02,0.530341205,41,29.2,23,27.4,35.7,17.48,21.9,140,,2.4,79.5,80.44,"Rain, Overcast"
2019-06-03,0.7533782,28.3,30,25.5,27.8,36.2,24.77,13.9,118.08,,2.5,77.8,81.13,"Rain, Overcast"
2019-06-04,0.329110669,21.8,30.4,25.8,28.1,39.7,32.13,13.9,186.17,,2.6,81.7,82.73,"Rain, Overcast"
2019-06-05,0.559815085,9.6,28,24.6,26.2,32.7,71.77,11.4,142.88,,2.3,87.7,88.66,"Rain, Overcast"
2019-06-07,0.542000026,12.8,32,25.9,29,39.2,1,15,120.13,,2.7,53.4,79.22,"Rain, Partially cloudy"
2019-06-09,0.33388375,23.5,31,27,28.4,40.6,7.61,11.4,149.46,,2.4,82.2,83.39,"Rain, Overcast"
2019-06-10,0.716228132,30.5,35.1,27.8,30.6,42.4,19.65,10.3,174.17,,2.6,59,72.64,"Rain, Partially cloudy"
2019-06-11,0.700294238,33.6,35,28,31.2,46.7,0,6.9,160.42,,2.5,35.1,70.34,Partially cloudy
2019-06-12,0.787083377,29.1,36,28,32,48.8,0,8.1,173.88,,2.5,45.6,71.69,Partially cloudy
2019-06-13,0.583102177,42.3,35,27.9,31.8,47.3,0,9.2,210.96,,2.5,66.1,74.72,Partially cloudy
2019-06-14,1.09245055,35.3,32,29.5,30.6,42.3,0,10.3,161.13,,2.6,77.1,78.92,Overcast
2019-06-15,1.28900006,43.8,30,26,27.6,38.9,30.36,9.2,115.67,,2.6,77.6,83.1,"Rain, Overcast"
2019-06-16,0.685967084,40.9,34.9,26,30.1,46,0,15,155.71,,2.6,63.9,74.82,Partially cloudy
2019-06-17,1.73430044,32.7,34.4,25,30.6,46,0,13.4,180.58,,2.6,68,76.95,Partially cloudy
2019-06-18,0.624575065,50.8,35,25.6,30.2,43.8,76.3,11.4,137.88,,2.5,67.1,73.94,"Rain, Partially cloudy"
2019-06-19,0.827398613,67,37,28.2,32.4,46.7,0,8.1,177.79,,2.7,56.3,69.76,Partially cloudy
2019-06-21,0.712000034,33.2,33.8,28,30.3,43.8,2.55,23,116.38,,2.6,74.8,78.95,"Rain, Partially cloudy"
2019-06-22,0.309000015,25.8,33,27,30,43.8,25.7,11.4,143.04,,2.5,60.2,77.63,"Rain, Partially cloudy"
2019-06-23,0.678705081,29.2,35.8,27,31.3,43.5,27.46,9.2,179.96,,2.6,40.2,69.84,"Rain, Partially cloudy"
2019-06-24,0.381627541,19.7,36,28.7,32.3,44.7,0.4,11.4,202.75,,2.7,39.5,67.09,"Rain, Partially cloudy"
2019-06-26,0.586000028,16,35,28.9,31.7,45.5,0,15,193.58,,2.6,72,73.1,Partially cloudy
2019-06-28,0.711913669,25.3,32.4,26.9,28.6,43,12.25,17.2,156.79,,2.5,77.4,84.27,"Rain, Overcast"
2019-06-29,2.09904399,38.1,34.2,26.9,30.2,43.9,2.8,10.3,117.79,,2.5,62.8,78.03,"Rain, Partially cloudy"
2019-06-30,0.845592502,38.3,34.1,28,30.3,44.9,25.76,9.2,125.67,,2.6,73.7,80.01,"Rain, Partially cloudy"
2019-07-01,0.201254278,24.8,34,28,30.2,45.3,8.23,18.3,116.5,,2.6,72.4,76.71,"Rain, Partially cloudy"
2019-07-02,0.487993211,19,31,26,28.3,39.1,33.99,21.9,121.39,,2.4,81,82.04,"Rain, Overcast"
2019-07-03,0.387895358,17.8,33,26,29.3,42.3,14.58,16.1,134.13,,2.5,62,78.79,"Rain, Partially cloudy"
2019-07-04,0.276469823,33.7,34.4,28,30.7,44.2,14.96,11.4,133.83,,2.7,74.8,75.46,"Rain, Partially cloudy"
2019-07-05,0.19149967,20.7,33.4,28,30.5,41.2,5.3,17.2,131.54,,2.7,69.2,73.01,"Rain, Partially cloudy"
2019-07-06,0.15149967,17.7,30,27.4,28.8,40.4,10.4,16.1,122.79,,2.6,87.5,84.33,"Rain, Overcast"
2019-07-07,0.31246346,33.3,31,26.9,28.5,40.6,40.05,11.4,175.33,,2.5,87.7,87.79,"Rain, Overcast"
2019-07-08,0.30253317,32,31,27,28.6,42.4,60.72,11.4,167.5,,2.4,80.1,87.55,"Rain, Overcast"
2019-07-09,0.29949967,29,32,28,29.5,44.2,29.8,12.8,175.42,,2.6,83.6,84.79,"Rain, Overcast"
2019-07-10,0.27949967,28.7,32.1,28,29.5,41.9,47.31,16.1,182.29,,2.6,76.5,79.24,"Rain, Overcast"
2019-07-11,0.20149967,24.4,32,26,28.3,46.2,21.33,16.1,172.33,,2.3,91.6,88.47,"Rain, Overcast"
2019-07-12,0.27149967,28.6,31,25.8,27.3,39.1,109.49,11.4,168.04,,2.4,88.6,88.6,"Rain, Overcast"
2019-07-13,0.27649967,28.3,34,26.6,28.8,45.8,29.26,13.9,181.54,,2.4,82.5,85.87,"Rain, Overcast"
2019-07-14,0.503451655,34.4,29,24.9,27.1,36.8,80.83,16.1,143.46,,2.5,90.4,89.65,"Rain, Overcast"
2019-07-15,0.695663457,41.8,29.7,25,27,36.5,25,17.2,114.92,,2.4,85.4,88.59,"Rain, Overcast"
2019-07-16,1.39754103,65.5,34,26.8,29.3,49.5,2.9,17.2,160.09,,2.5,76.4,84.71,"Rain, Overcast"
2019-07-17,1.00142291,76.4,35,27,30.8,46.7,0,6.9,164.25,,2.5,43.6,75.59,Partially cloudy
2019-07-18,1.14033452,76.5,34,28,30.6,50.4,9,9.2,188.88,,2.3,59.5,78.79,"Rain, Partially cloudy"
2019-07-19,0.708054976,40.7,34,28.5,30.9,43.5,1.3,13.9,157.92,,2.6,61.9,73.59,"Rain, Partially cloudy"
2019-07-20,0.525684319,24.3,35.1,28,31.1,43.3,3.24,11.4,184.13,,2.6,41.5,70.47,"Rain, Partially cloudy"
2019-07-21,0.396788792,23.6,36,28.7,31.7,50.2,0,10.3,212.79,,2.6,51.5,73.82,Partially cloudy
2019-07-22,0.184729245,18.5,35,29,31.9,44.9,29.69,13.9,193.63,,2.5,69.9,69.54,"Rain, Partially cloudy"
2019-07-23,0.194729245,19.5,35.2,29,31.4,40.7,1,15,189.42,,2.6,54.7,66.87,"Rain, Partially cloudy"
2019-07-24,0.195729245,19.7,34,28,31,43.8,8,12.8,173.75,,2.6,81.1,76.62,"Rain, Overcast"
2019-07-25,0.507994184,63.7,33,26.9,29.3,41,20.29,8.1,106.08,,2.6,78.3,80.62,"Rain, Overcast"
2019-07-26,0.405684319,37.3,29.2,26.9,27.8,36.1,57.94,11.4,118.08,,2.3,88.3,89.28,"Rain, Overcast"
2019-07-27,0.175729245,14.4,31,26,28.1,39.1,35.71,13.9,136.04,,2.5,81.8,82.75,"Rain, Overcast"
2019-07-28,0.155971788,11,32,26.9,29.4,37.9,0.89,18.3,130.67,,2.6,78.4,74.43,"Rain, Overcast"
2019-07-29,0.185729245,18.3,33,27.4,29.4,39.3,6.87,16.1,133.21,,2.6,68.1,76.39,"Rain, Partially cloudy"
2019-07-30,0.336636857,35.1,31.2,27,28.6,39.1,17.69,11.4,180.29,,2.5,73.9,81.16,"Rain, Partially cloudy"
2019-07-31,0.445684319,48.2,32,27.7,29,42.3,28.96,13.9,163.21,,2.5,72.4,81.53,"Rain, Partially cloudy"
2019-08-01,0.505142881,27.7,33,27.6,30,43.8,28.8,11.4,141.91,,2.6,67.1,77.82,"Rain, Partially cloudy"
2019-08-02,0.18747913,30.1,33.6,26,30.1,42.3,9.29,13.9,143.88,,2.6,62.9,76.31,"Rain, Partially cloudy"
2019-08-03,0.171000008,21.3,33,27.6,29.4,43.8,24.7,12.8,115.58,,2.5,75.7,82.97,"Rain, Overcast"
2019-08-04,0.377241616,29.7,34.1,27.9,30.5,44.3,7,10.3,114.21,,2.6,63.4,74.2,"Rain, Partially cloudy"
2019-08-05,0.227130147,28.2,36,28.9,31.9,52.5,1,9.2,91.96,,2.6,55.5,74.32,"Rain, Partially cloudy"
2019-08-06,0.247820073,26.4,35.1,28,31.7,49.5,29.07,12.8,137.58,,2.6,74.8,72.85,"Rain, Partially cloudy"
2019-08-07,0.213472247,10.5,33.1,27,29.5,39.4,27.3,23,113.38,,2.6,78.3,74.01,"Rain, Overcast"
2019-08-08,0.596000028,16,30,26,27.3,38.8,115.35,17.2,127.58,,2,88.6,90.79,"Rain, Overcast"
2019-08-09,0.291231412,31.5,34,26.8,29.7,43.5,9.01,11.4,153.25,,2.6,73.2,78.45,"Rain, Partially cloudy"
2019-08-10,0.623592231,31.4,36,27.6,31.2,46.3,3.7,9.2,128.83,,2.6,59.4,72.86,"Rain, Partially cloudy"
2019-08-11,0.339210779,32,35,28.4,31.6,47.3,0,6.9,153.04,,2.6,59.4,74.59,Partially cloudy
2019-08-12,0.345007297,13.6,35,26,30.8,46.7,40.01,16.1,138.88,,2.5,71.1,75.43,"Rain, Partially cloudy"
2019-08-13,0.484679024,4.8,31,26,28.3,40.6,61.73,13.9,122.25,,2.5,84.2,84.98,"Rain, Overcast"
2019-08-14,0.096123124,14.9,28.1,26.4,27.8,34.1,56.2,11.4,141.26,,2.5,88.7,87.86,"Rain, Overcast"
2019-08-15,0.141521313,21.5,32,27,28.7,42.3,12.94,13.9,186.75,,2.6,79.6,84.41,"Rain, Overcast"
2019-08-16,0.181231294,26.8,33.2,26,29.2,43.8,1.98,11.4,167.38,,2.5,81,83.46,"Rain, Overcast"
2019-08-17,0.230314805,21.3,33,27,29.6,43.8,24.66,11.4,167.88,,2.4,75.8,80.33,"Rain, Overcast"
2019-08-18,0.478666689,16.1,32,27.2,29.8,38.2,1,18.3,164.58,,2.7,66.6,73.88,"Rain, Partially cloudy"
2019-08-19,0.457430943,30.2,34.6,27.5,30.7,40.1,1,11.4,165.79,,2.6,50.3,71.27,"Rain, Partially cloudy"
2019-08-20,0.541000026,21.3,34,28.2,30.9,43.5,1,8.1,191.29,,2.6,65.1,72.89,"Rain, Partially cloudy"
2019-08-21,0.801000038,39.2,35,27.8,31.6,44.2,1,6.9,158.46,,2.6,59.4,70.93,"Rain, Partially cloudy"
2019-08-22,0.654972815,46.3,35,27.1,30.2,46.8,4.56,13.9,164.74,,2.6,74.4,77.63,"Rain, Partially cloudy"
2019-08-23,0.361231231,34.4,32.6,26,29.1,42.3,7.42,10.3,88.38,,2.5,76.8,83.64,"Rain, Overcast"
2019-08-24,0.118021057,14.4,31.9,26,28.5,40,17.35,13.9,102.5,,2.5,81,82.85,"Rain, Overcast"
2019-08-25,0.175363683,23.6,34,26,30.1,45.3,10,11.4,115.63,,2.6,66.7,74.5,"Rain, Partially cloudy"
2019-08-26,0.325305019,38.2,34.2,28,30.8,42,19,11.4,136.96,,2.7,46.7,70.76,"Rain, Partially cloudy"
2019-08-27,0.346205045,24.4,34,27,30.7,43.8,0.5,15,128,,2.6,45.4,72.97,"Rain, Partially cloudy"
2019-08-28,0.295123412,36,32.8,28,30.4,41.8,0,11.4,117.13,,2.6,61.1,74.1,Partially cloudy
2019-08-29,0.280174498,27.9,35.1,28.4,31.7,40.8,0,11.4,137.65,,2.6,46.5,66,Partially cloudy
2019-08-30,0.404000019,31.5,36.1,28.2,31.7,46.4,0,8.1,207.48,,2.6,50.7,69.09,Partially cloudy
2019-08-31,0.498198585,33.3,33,29,30.3,42.2,0.41,10.3,226.08,,2.6,67.7,77.62,"Rain, Partially cloudy"
2019-09-01,0.276696833,44.7,36,28,31.8,45.3,2,9.2,184.21,,2.6,52.7,71.53,"Rain, Partially cloudy"
2019-09-02,0.224192081,111,33.7,25,29.6,40.7,41.7,11.4,127.96,,2.5,73.9,76.32,"Rain, Partially cloudy"
2019-09-03,0.236278853,88,34.1,27,30.2,42.3,1.3,15,111.25,,2.6,75.1,73.41,"Rain, Overcast"
2019-09-04,0.279000013,52,33.1,28.4,30.4,43.8,10.8,17.2,113.67,,2.6,71.4,73.57,"Rain, Partially cloudy"
2019-09-05,0.215648857,32,33.1,27.8,30.2,42.1,12.7,17.2,131.33,,2.6,70.2,76.77,"Rain, Partially cloudy"
2019-09-06,0.145139232,22.5,32.9,27.4,29.9,40.5,8.7,18.3,120.5,,2.7,58.1,75.47,"Rain, Partially cloudy"
2019-09-07,0.198726272,18.4,31.2,27.4,29.1,39.5,4.54,13.9,129.13,,2.6,75.2,81.74,"Rain, Overcast"
2019-09-08,0.213766897,28.2,32.2,27.4,29.3,39.7,4.06,15,149.26,,2.6,77.8,79.24,"Rain, Overcast"
2019-09-09,0.362877598,39,32,27,28.5,42.3,35.62,11.4,155.67,,2.6,77.1,85.22,"Rain, Overcast"
2019-09-10,0.372877598,39.9,34,27,29.6,47.3,25,9.2,174.96,,2.6,65.4,82.49,"Rain, Partially cloudy"
2019-09-11,0.43000002,22.4,33,27.6,29.8,42.3,6.11,13.9,136.67,,2.6,71.2,78.46,"Rain, Partially cloudy"
2019-09-12,0.19813124,22.5,31,27,28.2,40.6,19.65,17.2,145.71,,2.6,84.3,86.95,"Rain, Overcast"
2019-09-13,0.372341253,47.5,29,26.7,27.5,36.4,24.39,10.3,141.58,,2.5,92.8,90.77,"Rain, Overcast"
2019-09-14,0.367123123,40.9,33.7,27,29.7,40.7,0.8,9.2,180.74,,2.6,68.4,76.05,"Rain, Partially cloudy"
2019-09-15,0.302811109,29.3,34.2,27.4,30.6,41.3,5,9.2,184.58,,2.6,57,72.13,"Rain, Partially cloudy"
2019-09-16,0.107128902,33.9,34,26,29.8,42,1.2,9.2,172.92,,2.5,77.3,78.19,"Rain, Overcast"
2019-09-17,0.312215412,41.5,34.7,27.9,30.2,44.2,0,11.4,136.43,,2.7,62.7,77.25,Partially cloudy
2019-09-18,0.224158613,55,35,27.6,30.8,43.5,0,9.2,86.38,,2.5,38.4,72.5,Partially cloudy
2019-09-19,0.322114614,75.3,36,27.2,31.2,47.3,0,6.9,184.63,,2.6,52.3,70.83,Partially cloudy
2019-09-20,0.296080189,57.8,35,28,30.4,43.5,16.8,13.9,215.46,,2.6,54.5,72.95,"Rain, Partially cloudy"
2019-09-21,0.368169176,47.2,35,28,30,43.5,5.49,11.4,225.57,,2.6,60.3,76.3,"Rain, Partially cloudy"
2019-09-22,0.305220348,46.6,32.1,26.4,28.7,39.3,6.4,17.2,97.5,,2.6,74.1,81.57,"Rain, Partially cloudy"
2019-09-23,0.233980665,35.7,32.9,26,28.1,42.3,51.77,13.9,119.83,,2.5,72.9,83.4,"Rain, Partially cloudy"
2019-09-24,0.27123123,25.7,31.2,25.8,27.4,39.1,18.36,11.4,106.21,,2.5,82.4,85.02,"Rain, Overcast"
2019-09-25,0.505000024,19.3,30,24.5,26.6,36.2,22.18,9.2,93.48,,2.5,88.6,86.43,"Rain, Overcast"
2019-09-26,0.291512312,34,31,24.8,27.9,37.7,9.05,9.2,169.58,,2.5,83.2,80.54,"Rain, Overcast"
2019-09-27,0.130078229,41.8,32,25.4,28.6,37.8,2,10.3,209.04,,2.6,68.9,75.55,"Rain, Partially cloudy"
2019-09-28,0.238380677,38.2,30,25.9,27.8,34.5,10.36,9.2,159.13,,2.5,79.4,81.14,"Rain, Overcast"
2019-09-29,0.443714307,28.2,31,24.9,27.2,36.5,18.45,8.1,83.75,,2.5,81.2,85.66,"Rain, Overcast"
2019-09-30,0.331412512,38.7,30,24.9,27.5,36.2,1.67,8.1,130.96,,2.6,76.7,82.39,"Rain, Overcast"
2019-10-01,0.285846763,33,29.7,25.8,27,35.9,90.37,9.2,163,,2.4,80.8,88.11,"Rain, Overcast"
2019-10-02,0.274899025,37,32.6,26,28.8,37.9,18,11.4,185.54,,2.5,71.1,76.6,"Rain, Partially cloudy"
2019-10-03,0.661000031,70.9,33,26,28.6,40.6,19.38,11.4,138.08,,2.3,58.8,78.67,"Rain, Partially cloudy"
2019-10-04,0.751275975,50.4,34,26.4,29.5,45.3,0,6.9,225.42,,2.6,46.1,76.11,Partially cloudy
2019-10-05,0.809000038,55.8,35,26.7,29.6,44.5,0,9.2,163.13,,2.6,54.2,77.06,Partially cloudy
2019-10-06,0.5887349,69.9,33,26.8,29,42.1,12.81,9.2,133,,2.6,70.1,79.19,"Rain, Partially cloudy"
2019-10-07,0.580769437,81.9,32,25.9,28.1,42.3,3,8.1,134.21,,2.5,61.8,82.57,"Rain, Partially cloudy"
2019-10-08,0.115553773,49.8,32,25.8,28.4,37.9,9.6,13.9,91.04,,2.4,63.4,78.93,"Rain, Partially cloudy"
2019-10-09,0.21691101,32.5,33,26,28.3,42.3,2.2,9.2,119.17,,2.6,64.1,78.96,"Rain, Partially cloudy"
2019-10-10,0.341652679,43.1,29,24.7,26.2,33.6,46.94,9.2,101.29,,2.5,74.4,86.22,"Rain, Partially cloudy"
2019-10-11,0.189574408,23.3,33,24.8,28.3,39.3,2.6,6.9,77.25,,2.6,51.4,75.51,"Rain, Partially cloudy"
2019-10-12,0.535360005,72.8,33,25.1,29.1,39.2,0,6.9,101.21,,2.7,33.7,72.9,Partially cloudy
2019-10-13,0.404916852,64.4,32.9,25.2,29,40.7,0,9.2,184.04,,2.5,28.9,71.03,Partially cloudy
2019-10-14,0.412866874,69.4,33,25.2,28.9,38,0,9.2,287.38,,2.6,24.9,66.98,Clear
2019-10-15,0.436795488,76,33.6,25.5,29.4,40.6,0,9.2,131.79,,2.6,21.1,70.78,Clear
2019-10-16,0.373418275,48.9,31,25,28,36.2,18.3,12.8,101.83,,2.5,50,79.19,"Rain, Partially cloudy"
2019-10-17,0.298822464,47.8,33.2,25.1,29.2,38.6,1.3,5.8,60.3,,2.6,28,72.08,"Rain, Partially cloudy"
2019-10-18,0.23255208,52.9,35,26,30,43.3,0,9.2,80.83,,2.3,22.2,68.94,Clear
2019-10-19,0.332884389,73.5,34,27,30,43.5,0,6.9,207.08,,2.5,18.5,69.16,Clear
2019-10-20,0.533565774,78.5,34,26,30.1,39.3,0,9.2,250.42,,2.5,15.3,64.27,Clear
2019-10-21,0.822273753,89.9,33,26,29.3,38.1,0,9.2,295,,2.5,20.7,67.18,Clear
2019-10-22,0.820009696,96.5,33,26,28.9,39.3,0,6.9,132.08,,2.3,50.5,74.95,Partially cloudy
2019-10-23,0.399699847,106.1,31,27,27.8,37.7,0,9.2,64.58,,1.6,68,82.13,Partially cloudy
2019-10-27,0.118373553,50.3,29,23,25.6,31.4,2,11.4,288.67,,2.5,62.5,77.29,"Rain, Partially cloudy"
2019-10-28,0.275329917,135,30.4,22.2,25.9,32,0,10.3,246.83,,2.6,29.6,70.14,Partially cloudy
